timestamp,open,high,low,close,volume
2026-06-01 00:21:00+00:00,2397.1405024133505,2397.5178058397178,2396.8673376827587,2397.058220517474,230
2026-06-01 00:22:00+00:00,2397.058220517474,2396.8899502789614,2396.553973638137,2396.614614248969,440
2026-06-01 00:23:00+00:00,2396.614614248969,2396.781666342807,2396.5114492660064,2396.7095567745564,254
2026-06-01 00:24:00+00:00,2396.7095567745564,2396.890345117911,2396.4771954685925,2396.764419654875,108
2026-06-01 00:25:00+00:00,2396.7644196548745,2397.1566573117025,2396.3408267967184,2396.698993824254,307
2026-06-01 00:26:00+00:00,2396.6989938242546,2395.9666616374675,2395.4804730584733,2395.8181279254677,195
2026-06-01 00:27:00+00:00,2395.8181279254677,2395.898998457769,2395.3457177537844,2395.6295854119207,342
2026-06-01 00:28:00+00:00,2395.6295854119207,2396.06865728968,2395.3201335988865,2395.61261008103,326
2026-06-01 00:29:00+00:00,2395.61261008103,2395.7777003136707,2395.2509987721687,2395.652268226132,85
2026-06-01 00:30:00+00:00,2395.652268226132,2395.199881264898,2394.9210335982166,2395.116720708205,229
2026-06-01 00:31:00+00:00,2395.1167207082044,2395.295077118717,2394.8450781180227,2394.9495070615926,92
2026-06-01 00:32:00+00:00,2394.949507061593,2394.8832067268777,2394.4499263096027,2394.607025384273,303
2026-06-01 00:33:00+00:00,2394.607025384273,2394.7171338998,2394.175793302296,2394.323932350474,377
2026-06-01 00:34:00+00:00,2394.323932350474,2394.752464301382,2394.34183044311,2394.695246868659,210
2026-06-01 00:35:00+00:00,2394.695246868659,2394.6271099507017,2394.121882235069,2394.412609732293,282
2026-06-01 00:36:00+00:00,2394.412609732293,2394.8135494836865,2394.200055742242,2394.401227135562,54
2026-06-01 00:37:00+00:00,2394.401227135562,2395.0424290226238,2394.278452004566,2394.710763589146,185
2026-06-01 00:38:00+00:00,2394.710763589146,2394.990440788076,2394.1094637322526,2394.506503437686,309
2026-06-01 00:39:00+00:00,2394.5065034376858,2394.9451151241738,2394.1287024069297,2394.467407755332,161
2026-06-01 00:40:00+00:00,2394.467407755332,2394.963221856828,2394.123585462976,2394.506070205469,73
2026-06-01 00:41:00+00:00,2394.506070205469,2394.863492904559,2394.467680075945,2394.5283938264583,153
2026-06-01 00:42:00+00:00,2394.5283938264583,2394.188766888872,2393.8709901499,2394.099624287212,490
2026-06-01 00:43:00+00:00,2394.099624287212,2394.2718893066626,2394.0635387978778,2394.126273367844,292
2026-06-01 00:44:00+00:00,2394.126273367844,2395.030237459148,2394.223433815218,2394.6018615654534,219
2026-06-01 00:45:00+00:00,2394.6018615654534,2394.34974324095,2393.7368110135103,2394.0603609281084,133
2026-06-01 00:46:00+00:00,2394.060360928109,2394.7515913651464,2393.8921865089387,2394.361144868916,241
2026-06-01 00:47:00+00:00,2394.361144868916,2394.6800222071183,2394.0336387056955,2394.4029187779097,384
2026-06-01 00:48:00+00:00,2394.4029187779097,2394.424318220343,2394.0612067679904,2394.1784041399724,59
2026-06-01 00:49:00+00:00,2394.1784041399724,2395.15968044164,2394.705028857044,2394.878549931192,410
2026-06-01 00:50:00+00:00,2394.878549931192,2395.3395572733766,2394.8354814994264,2395.145340830422,237
2026-06-01 00:51:00+00:00,2395.145340830422,2395.0893850456096,2394.4594352762147,2394.725589714685,179
2026-06-01 00:52:00+00:00,2394.7255897146847,2394.8419160983235,2394.2534191821783,2394.751670394755,88
2026-06-01 00:53:00+00:00,2394.751670394755,2395.3451569582176,2394.4861184543743,2394.9535117490395,386
2026-06-01 00:54:00+00:00,2394.9535117490395,2395.215001385776,2394.5915331063457,2394.8874380051666,318
2026-06-01 00:55:00+00:00,2394.887438005167,2395.478585562432,2394.875502274183,2395.1264565986853,414
2026-06-01 00:56:00+00:00,2395.1264565986853,2395.5838732213333,2394.748123697048,2395.103175536633,468
2026-06-01 00:57:00+00:00,2395.1031755366325,2395.713439030024,2394.9310980635,2395.3367121829247,96
2026-06-01 00:58:00+00:00,2395.3367121829247,2395.8987549355,2395.6584912067183,2395.8401950900043,484
2026-06-01 00:59:00+00:00,2395.8401950900043,2395.9352059463363,2395.2270684618125,2395.6037133021523,351
2026-06-01 01:00:00+00:00,2395.6037133021523,2395.893410142593,2395.5603463529155,2395.674811815789,77
2026-06-01 01:01:00+00:00,2395.6748118157884,2395.9364456028693,2395.373378158386,2395.512654164,149
2026-06-01 01:02:00+00:00,2395.512654164,2395.8779326161343,2395.0880681787894,2395.5571981079293,281
2026-06-01 01:03:00+00:00,2395.5571981079293,2395.5164486751146,2395.0065358322568,2395.141680023182,225
2026-06-01 01:04:00+00:00,2395.141680023182,2395.3300845392296,2394.637595216209,2394.9389244644058,376
2026-06-01 01:05:00+00:00,2394.9389244644058,2395.018147923497,2394.716009720933,2394.870255873924,275
2026-06-01 01:06:00+00:00,2394.870255873924,2395.440063258216,2394.772398657501,2395.1848232291595,158
2026-06-01 01:07:00+00:00,2395.1848232291595,2396.0636744329863,2395.254212271139,2395.5856509317687,100
2026-06-01 01:08:00+00:00,2395.5856509317687,2395.4811318700563,2394.643081283053,2395.122416204399,188
2026-06-01 01:09:00+00:00,2395.122416204398,2395.2009450327923,2394.689169522077,2394.8442913763038,352
2026-06-01 01:10:00+00:00,2394.844291376304,2395.125148028264,2394.5928485757936,2395.0707075742043,291
2026-06-01 01:11:00+00:00,2395.0707075742043,2394.5176746021616,2394.240550364478,2394.373360649743,297
2026-06-01 01:12:00+00:00,2394.373360649743,2394.444668904121,2393.839511187968,2394.21125119701,210
2026-06-01 01:13:00+00:00,2394.211251197009,2394.6613143905847,2393.8899744334417,2394.177200773025,394
2026-06-01 01:14:00+00:00,2394.177200773025,2394.6850157317217,2394.5545952193397,2394.617156015076,54
2026-06-01 01:15:00+00:00,2394.617156015076,2395.141339333644,2394.584174228831,2394.8584473802757,400
2026-06-01 01:16:00+00:00,2394.8584473802757,2394.9698632242607,2394.408617768424,2394.743922683197,429
2026-06-01 01:17:00+00:00,2394.743922683198,2394.843347925171,2394.4537732580293,2394.614921120263,331
2026-06-01 01:18:00+00:00,2394.614921120263,2394.766473710626,2394.2326867291404,2394.527352730081,309
2026-06-01 01:19:00+00:00,2394.527352730081,2395.25035414828,2394.61919200648,2395.060588020241,304
2026-06-01 01:20:00+00:00,2395.060588020241,2395.2275618901176,2394.6999624115374,2394.9107792903405,298
2026-06-01 01:21:00+00:00,2394.9107792903405,2395.13677841812,2394.4344302440386,2394.804491154413,439
2026-06-01 01:22:00+00:00,2394.804491154413,2395.029116195319,2394.64848776932,2394.927897327963,396
2026-06-01 01:23:00+00:00,2394.927897327963,2394.968459652788,2394.542865563322,2394.885627672182,492
2026-06-01 01:24:00+00:00,2394.885627672182,2394.9637488051444,2394.7500684964675,2394.8165781923944,486
2026-06-01 01:25:00+00:00,2394.8165781923944,2394.7364247292844,2394.0734067371864,2394.426654692292,344
2026-06-01 01:26:00+00:00,2394.426654692292,2394.810361453852,2394.357647027677,2394.422622178478,393
2026-06-01 01:27:00+00:00,2394.422622178478,2394.540939667353,2393.8683002344133,2394.267368750437,225
2026-06-01 01:28:00+00:00,2394.267368750437,2394.798750608062,2394.315063667033,2394.675513472104,387
2026-06-01 01:29:00+00:00,2394.6755134721034,2395.1339971769053,2394.838836599004,2394.904094448049,58
2026-06-01 01:30:00+00:00,2394.9040944480494,2394.9515338388583,2394.7376702954134,2394.895644183496,498
2026-06-01 01:31:00+00:00,2394.895644183496,2395.249754008252,2394.840000356615,2395.1295775416397,288
2026-06-01 01:32:00+00:00,2395.1295775416397,2395.371260051721,2394.7592830992794,2395.01062319854,280
2026-06-01 01:33:00+00:00,2395.01062319854,2395.7177217537287,2395.1013614491903,2395.378867423989,324
2026-06-01 01:34:00+00:00,2395.378867423989,2395.7583624695103,2395.024534825672,2395.376977577754,103
2026-06-01 01:35:00+00:00,2395.376977577754,2395.960712467209,2395.3375324778835,2395.581161401717,440
2026-06-01 01:36:00+00:00,2395.581161401717,2395.309666089851,2394.8057511201782,2395.129348765854,299
2026-06-01 01:37:00+00:00,2395.1293487658536,2395.3989591696445,2394.770355503875,2395.250686782961,375
2026-06-01 01:38:00+00:00,2395.2506867829616,2394.845315049556,2394.39879473733,2394.659815341883,356
2026-06-01 01:39:00+00:00,2394.6598153418827,2394.0906274776685,2393.485035565692,2393.947450211154,351
2026-06-01 01:40:00+00:00,2393.9474502111543,2394.234310172055,2393.440960531485,2393.8408833039557,427
2026-06-01 01:41:00+00:00,2393.8408833039557,2393.627446988266,2393.3677313752123,2393.525908641296,223
2026-06-01 01:42:00+00:00,2393.525908641296,2393.7909049959694,2393.361499921444,2393.583327119795,428
2026-06-01 01:43:00+00:00,2393.583327119795,2394.423633785048,2394.2101246598577,2394.368991939065,50
2026-06-01 01:44:00+00:00,2394.368991939065,2394.2420886523346,2393.8347966644365,2394.077888825571,428
2026-06-01 01:45:00+00:00,2394.077888825571,2393.92272716693,2393.407937895819,2393.8595085703155,450
2026-06-01 01:46:00+00:00,2393.8595085703155,2394.2625484430937,2393.4923068976973,2393.931399951438,455
2026-06-01 01:47:00+00:00,2393.931399951438,2394.4714339123248,2393.665152191314,2394.103954603432,129
2026-06-01 01:48:00+00:00,2394.1039546034326,2394.435193215109,2393.8393543838,2394.0422124803654,282
2026-06-01 01:49:00+00:00,2394.0422124803654,2394.463864509769,2393.7257109253337,2393.9701368647766,190
2026-06-01 01:50:00+00:00,2393.9701368647766,2394.705127790483,2393.766422782296,2394.215998899069,71
2026-06-01 01:51:00+00:00,2394.215998899069,2394.886849342613,2394.2305944601053,2394.397966572031,116
2026-06-01 01:52:00+00:00,2394.397966572031,2394.292479327833,2393.921394782632,2394.036180030805,67
2026-06-01 01:53:00+00:00,2394.036180030805,2394.193656176331,2393.7487446910955,2394.0084665692893,499
2026-06-01 01:54:00+00:00,2394.0084665692893,2394.147080407188,2393.6069903782004,2394.020816966321,212
2026-06-01 01:55:00+00:00,2394.020816966321,2393.934982740364,2393.250650289687,2393.651747348604,236
2026-06-01 01:56:00+00:00,2393.651747348604,2394.0162196308684,2393.5722625431104,2393.74269103384,272
2026-06-01 01:57:00+00:00,2393.74269103384,2393.9328395752973,2393.157366639653,2393.442406266828,439
2026-06-01 01:58:00+00:00,2393.442406266828,2394.1468152067296,2393.3069274816144,2393.782629614599,451
2026-06-01 01:59:00+00:00,2393.782629614599,2394.035366542319,2393.763435942716,2393.850090684011,349
2026-06-01 02:00:00+00:00,2393.850090684011,2394.3286799356024,2393.577899170938,2393.88134795403,243
2026-06-01 02:01:00+00:00,2393.88134795403,2393.951463290045,2393.498131816522,2393.67448803053,97
2026-06-01 02:02:00+00:00,2393.67448803053,2393.715569089433,2393.312619407084,2393.632974592173,363
2026-06-01 02:03:00+00:00,2393.632974592173,2393.321476757707,2392.825511705723,2392.9337633896557,484
2026-06-01 02:04:00+00:00,2392.933763389656,2392.9864290677133,2392.1959531041707,2392.5377707749726,412
2026-06-01 02:05:00+00:00,2392.537770774972,2392.8993408408805,2392.367502347266,2392.6647647046884,103
2026-06-01 02:06:00+00:00,2392.6647647046884,2392.135883006817,2391.4515900824395,2391.91976624005,282
2026-06-01 02:07:00+00:00,2391.91976624005,2392.4660127586008,2391.88827144106,2392.216079222569,321
2026-06-01 02:08:00+00:00,2392.216079222569,2391.660545480079,2391.427817347724,2391.6049454561885,485
2026-06-01 02:09:00+00:00,2391.604945456188,2392.231552321738,2391.7816699820573,2391.8698039321207,473
2026-06-01 02:10:00+00:00,2391.869803932121,2392.0721609239968,2391.4254586347915,2391.573879970613,402
2026-06-01 02:11:00+00:00,2391.573879970613,2392.1817134880466,2391.4572179968886,2391.8465268501327,255
2026-06-01 02:12:00+00:00,2391.8465268501327,2392.1932748686963,2391.508264256607,2391.892359772788,298
2026-06-01 02:13:00+00:00,2391.892359772788,2391.75274309593,2391.1488024133027,2391.3544675436856,425
2026-06-01 02:14:00+00:00,2391.3544675436856,2391.94701311714,2391.5892965277026,2391.791669606031,414
2026-06-01 02:15:00+00:00,2391.791669606031,2392.639958201118,2391.8595324666053,2392.296267110464,251
2026-06-01 02:16:00+00:00,2392.296267110464,2392.423183561755,2391.981441046078,2392.273235393364,292
2026-06-01 02:17:00+00:00,2392.273235393364,2392.3839488319704,2391.87101194184,2392.177364698104,398
2026-06-01 02:18:00+00:00,2392.1773646981032,2392.31260509416,2391.8747884324634,2392.1214112600137,444
2026-06-01 02:19:00+00:00,2392.121411260014,2392.222570435943,2391.4852857147075,2391.7801079470414,173
2026-06-01 02:20:00+00:00,2391.7801079470414,2392.33812040943,2391.7496750206096,2392.164613312956,246
2026-06-01 02:21:00+00:00,2392.164613312956,2392.4355917096964,2391.51438192006,2391.9746011368507,184
2026-06-01 02:22:00+00:00,2391.9746011368507,2392.032156439155,2391.547952648861,2391.9566844924084,66
2026-06-01 02:23:00+00:00,2391.9566844924084,2392.0035510805924,2391.348498398499,2391.6790307512874,474
2026-06-01 02:24:00+00:00,2391.6790307512874,2391.8830352235964,2390.980938187713,2391.4599051663854,120
2026-06-01 02:25:00+00:00,2391.4599051663854,2391.0727475879635,2390.884702954779,2391.0127013633078,281
2026-06-01 02:26:00+00:00,2391.0127013633078,2391.842089930146,2390.958524184766,2391.452675623108,494
2026-06-01 02:27:00+00:00,2391.452675623108,2391.5266582610834,2391.0333535862324,2391.398744972485,125
2026-06-01 02:28:00+00:00,2391.398744972485,2392.0273000659918,2391.636284615855,2391.7368175390407,498
2026-06-01 02:29:00+00:00,2391.7368175390407,2391.85442366911,2391.3540178236854,2391.7414811479603,105
2026-06-01 02:30:00+00:00,2391.7414811479603,2391.6881181278577,2391.252676054253,2391.498439913264,465
2026-06-01 02:31:00+00:00,2391.498439913264,2391.553698024952,2391.3014436890776,2391.384100072263,70
2026-06-01 02:32:00+00:00,2391.384100072263,2391.451500395884,2390.9613991478004,2391.188019204588,242
2026-06-01 02:33:00+00:00,2391.188019204588,2391.6182637565576,2390.949047575593,2391.190804889302,136
2026-06-01 02:34:00+00:00,2391.190804889302,2391.168755171233,2390.7713947027105,2391.0594614954152,254
2026-06-01 02:35:00+00:00,2391.059461495415,2391.2308879346915,2390.828651837918,2390.954488894836,129
2026-06-01 02:36:00+00:00,2390.954488894836,2390.7730212066226,2390.220447940333,2390.471987755388,314
2026-06-01 02:37:00+00:00,2390.471987755388,2390.29277008447,2389.862883643344,2390.1895916807207,229
2026-06-01 02:38:00+00:00,2390.18959168072,2391.0870231137305,2390.6696263708964,2390.7685118228005,238
2026-06-01 02:39:00+00:00,2390.7685118228005,2390.972182530251,2390.272029638545,2390.5335801971123,102
2026-06-01 02:40:00+00:00,2390.5335801971128,2390.455660539047,2389.8357594763565,2390.1646473714445,105
2026-06-01 02:41:00+00:00,2390.164647371444,2390.364353833311,2389.994523880855,2390.2827115878454,132
2026-06-01 02:42:00+00:00,2390.2827115878454,2391.0745220141293,2390.2881055986954,2390.7752568576902,311
2026-06-01 02:43:00+00:00,2390.7752568576902,2390.516015464047,2390.1305860319903,2390.2663483518218,280
2026-06-01 02:44:00+00:00,2390.2663483518218,2390.559220544485,2389.953332793106,2390.193365704934,285
2026-06-01 02:45:00+00:00,2390.193365704934,2390.329972453822,2389.820328877073,2389.9721473110567,125
2026-06-01 02:46:00+00:00,2389.9721473110567,2389.580387878441,2389.0234813484685,2389.355790495042,226
2026-06-01 02:47:00+00:00,2389.355790495042,2390.0878953586416,2389.3728334952616,2389.6130148432826,355
2026-06-01 02:48:00+00:00,2389.6130148432826,2389.793396165648,2389.4091379775705,2389.6048094717885,460
2026-06-01 02:49:00+00:00,2389.6048094717885,2390.0143612409925,2389.554610478629,2389.629814117291,76
2026-06-01 02:50:00+00:00,2389.6298141172906,2389.641797700798,2389.140464719506,2389.3665051019348,400
2026-06-01 02:51:00+00:00,2389.366505101935,2389.834685899028,2389.328355591989,2389.525679558984,479
2026-06-01 02:52:00+00:00,2389.525679558984,2389.468514938718,2389.141211389711,2389.3369254866634,336
2026-06-01 02:53:00+00:00,2389.3369254866634,2389.5465963372635,2389.2143663236297,2389.2869093636896,64
2026-06-01 02:54:00+00:00,2389.286909363689,2389.0884079221087,2388.631082144617,2388.8990180864257,178
2026-06-01 02:55:00+00:00,2388.899018086426,2388.7866566000507,2388.0582844074106,2388.473382120353,311
2026-06-01 02:56:00+00:00,2388.473382120353,2389.2744595587183,2388.8543944802154,2388.940818269708,362
2026-06-01 02:57:00+00:00,2388.940818269708,2388.946740364556,2388.332896962841,2388.7633316231195,101
2026-06-01 02:58:00+00:00,2388.7633316231195,2389.2559820506044,2388.6591009199333,2388.865419747844,216
2026-06-01 02:59:00+00:00,2388.865419747844,2389.3517968578167,2388.3659832898243,2388.8535930956755,272
2026-06-01 03:00:00+00:00,2388.8535930956755,2388.7957980403125,2388.210767056637,2388.699192274709,73
2026-06-01 03:01:00+00:00,2388.699192274709,2388.9734271766406,2388.281032064022,2388.5214059350906,492
2026-06-01 03:02:00+00:00,2388.5214059350906,2389.0402310476748,2388.6195312458854,2388.7419348420967,273
2026-06-01 03:03:00+00:00,2388.7419348420967,2388.957493713434,2388.487262747798,2388.6362811805097,341
2026-06-01 03:04:00+00:00,2388.6362811805097,2388.8964414552256,2388.5318213249625,2388.58327590365,329
2026-06-01 03:05:00+00:00,2388.58327590365,2389.08241320426,2388.2843170998585,2388.591053448668,314
2026-06-01 03:06:00+00:00,2388.5910534486675,2389.130325411737,2388.6046422027407,2389.002831360756,142
2026-06-01 03:07:00+00:00,2389.002831360756,2389.547772911996,2389.146559389312,2389.241010201877,471
2026-06-01 03:08:00+00:00,2389.241010201877,2389.856690697753,2389.07854237564,2389.3749202955823,291
2026-06-01 03:09:00+00:00,2389.374920295583,2389.666605354168,2389.027150762835,2389.177670307909,240
2026-06-01 03:10:00+00:00,2389.177670307909,2388.9319877798725,2388.3510012461447,2388.6939812559067,57
2026-06-01 03:11:00+00:00,2388.6939812559067,2389.409240675664,2388.846158011483,2389.026316732014,98
2026-06-01 03:12:00+00:00,2389.0263167320136,2389.8060258275923,2389.261771522476,2389.364573228991,222
2026-06-01 03:13:00+00:00,2389.364573228991,2389.7301321071664,2388.863941445185,2389.315325289298,63
2026-06-01 03:14:00+00:00,2389.315325289298,2389.895774647638,2389.124584047952,2389.5049846338597,372
2026-06-01 03:15:00+00:00,2389.5049846338597,2390.0108026820308,2389.4352844002174,2389.778489702719,391
2026-06-01 03:16:00+00:00,2389.7784897027195,2390.207302532313,2389.9567952382704,2390.069404261152,312
2026-06-01 03:17:00+00:00,2390.069404261152,2390.635170801152,2390.042490790981,2390.391888476788,428
2026-06-01 03:18:00+00:00,2390.391888476788,2390.6827761949507,2389.7342315311444,2390.232422299057,112
2026-06-01 03:19:00+00:00,2390.232422299057,2391.1382396608024,2390.6736819830294,2390.7626628429894,132
2026-06-01 03:20:00+00:00,2390.7626628429894,2390.792111236497,2389.9936787952224,2390.3263552725894,359
2026-06-01 03:21:00+00:00,2390.3263552725894,2390.9332334156074,2390.226341775992,2390.627958349537,343
2026-06-01 03:22:00+00:00,2390.627958349537,2391.239997397168,2390.3435407370653,2390.800834577198,241
2026-06-01 03:23:00+00:00,2390.800834577198,2391.4576588048044,2390.6322286799286,2391.106601266932,158
2026-06-01 03:24:00+00:00,2391.106601266932,2392.106502777381,2391.306759364707,2391.764254174416,90
2026-06-01 03:25:00+00:00,2391.764254174416,2392.667512572701,2391.977353642226,2392.283810090098,118
2026-06-01 03:26:00+00:00,2392.283810090098,2392.0465122285323,2391.788211891658,2391.8829981725817,445
2026-06-01 03:27:00+00:00,2391.882998172582,2391.696909598094,2390.867366503776,2391.291963119488,255
2026-06-01 03:28:00+00:00,2391.291963119488,2391.9710643412013,2391.170879986827,2391.5778742901566,135
2026-06-01 03:29:00+00:00,2391.577874290157,2391.637333893988,2391.0716596020266,2391.2226199446004,288
2026-06-01 03:30:00+00:00,2391.2226199446004,2391.385944034692,2390.785234842387,2391.2182780585736,134
2026-06-01 03:31:00+00:00,2391.2182780585736,2391.616069843807,2391.09031897196,2391.5121826755253,440
2026-06-01 03:32:00+00:00,2391.5121826755253,2391.2773091272948,2390.664444929863,2390.9368536026104,135
2026-06-01 03:33:00+00:00,2390.9368536026104,2390.55936876659,2390.034444804552,2390.1983604436023,338
2026-06-01 03:34:00+00:00,2390.1983604436023,2390.4397912948148,2389.84425520345,2390.28911510072,350
2026-06-01 03:35:00+00:00,2390.28911510072,2390.7952706679253,2389.975680014057,2390.3046501620847,260
2026-06-01 03:36:00+00:00,2390.3046501620847,2390.331120537119,2389.788334301906,2390.218619087101,398
2026-06-01 03:37:00+00:00,2390.218619087101,2390.4531636745264,2390.168678626608,2390.2321062544206,267
2026-06-01 03:38:00+00:00,2390.2321062544206,2390.146792096088,2389.506134574408,2389.930925791842,151
2026-06-01 03:39:00+00:00,2389.930925791842,2389.519027315489,2389.3101423566845,2389.4012027492968,53
2026-06-01 03:40:00+00:00,2389.401202749297,2389.591052773906,2389.2046099118274,2389.342873551489,403
2026-06-01 03:41:00+00:00,2389.342873551489,2389.4120085879995,2388.892658475589,2389.0027755096216,492
2026-06-01 03:42:00+00:00,2389.0027755096216,2388.849657313557,2388.271131236631,2388.4275570467776,494
2026-06-01 03:43:00+00:00,2388.4275570467776,2388.717514797544,2388.486525729649,2388.604545421765,407
2026-06-01 03:44:00+00:00,2388.6045454217656,2389.0651745965943,2388.3836695631585,2388.5830559018177,57
2026-06-01 03:45:00+00:00,2388.5830559018177,2389.197970345903,2388.544905283829,2388.725340889639,280
2026-06-01 03:46:00+00:00,2388.7253408896386,2388.5566471893394,2388.1787633545678,2388.37908766014,453
2026-06-01 03:47:00+00:00,2388.37908766014,2388.358167223287,2387.7217388534327,2388.148767082997,341
2026-06-01 03:48:00+00:00,2388.148767082997,2388.2595558017338,2387.4718104803183,2387.79910202347,327
2026-06-01 03:49:00+00:00,2387.79910202347,2387.9244654281533,2387.170134581948,2387.48877737,427
2026-06-01 03:50:00+00:00,2387.48877737,2387.9274991773086,2387.095572505212,2387.557170141212,278
2026-06-01 03:51:00+00:00,2387.5571701412123,2387.3963701457856,2387.102596870561,2387.283129025495,207
2026-06-01 03:52:00+00:00,2387.283129025495,2387.825991922516,2387.268072388379,2387.407752226582,349
2026-06-01 03:53:00+00:00,2387.407752226582,2387.923721950988,2387.1973046608828,2387.5266668004783,102
2026-06-01 03:54:00+00:00,2387.5266668004783,2388.320146878616,2387.866500008912,2388.2354731458863,447
2026-06-01 03:55:00+00:00,2388.2354731458863,2388.0059223667267,2387.420861632083,2387.747996979833,158
2026-06-01 03:56:00+00:00,2387.747996979833,2388.375416211348,2387.849184549817,2388.058762812075,377
2026-06-01 03:57:00+00:00,2388.058762812075,2388.2530431725145,2387.7792374843666,2388.027442025414,54
2026-06-01 03:58:00+00:00,2388.0274420254145,2388.4338146237656,2387.83818227008,2388.0225316198685,102
2026-06-01 03:59:00+00:00,2388.0225316198685,2388.012325399367,2387.397403221768,2387.515079282201,105
2026-06-01 04:00:00+00:00,2387.515079282201,2387.4983168892104,2387.0980961891128,2387.354011447748,431
2026-06-01 04:01:00+00:00,2387.354011447748,2387.741081246163,2387.221186708008,2387.614130489953,271
2026-06-01 04:02:00+00:00,2387.614130489953,2387.837856058395,2387.5236417590227,2387.585263059747,65
2026-06-01 04:03:00+00:00,2387.585263059747,2388.0697258937944,2387.4176878265625,2387.61363208939,289
2026-06-01 04:04:00+00:00,2387.61363208939,2387.912849301658,2387.419093549528,2387.5118812511805,344
2026-06-01 04:05:00+00:00,2387.5118812511805,2388.2187965345406,2387.4440519697378,2387.9159806626258,223
2026-06-01 04:06:00+00:00,2387.9159806626258,2388.211789759546,2387.749473069244,2387.9084652641604,293
2026-06-01 04:07:00+00:00,2387.9084652641604,2387.5881065817634,2387.0060658545185,2387.138319778792,340
2026-06-01 04:08:00+00:00,2387.138319778792,2387.3391110514845,2386.774475440425,2386.8960943861257,177
2026-06-01 04:09:00+00:00,2386.8960943861257,2386.613745174772,2386.1310210247702,2386.207015573648,337
2026-06-01 04:10:00+00:00,2386.207015573648,2385.510595246646,2384.9064277630864,2385.069012128224,266
2026-06-01 04:11:00+00:00,2385.069012128224,2385.069328304081,2384.6723379667947,2384.8834717558034,378
2026-06-01 04:12:00+00:00,2384.883471755804,2385.645638656951,2385.100110473604,2385.35021770334,70
2026-06-01 04:13:00+00:00,2385.35021770334,2385.6401282912475,2385.004748938454,2385.3667096704853,442
2026-06-01 04:14:00+00:00,2385.366709670485,2385.3544288787107,2384.683656758579,2384.9563186728933,384
2026-06-01 04:15:00+00:00,2384.9563186728933,2384.8295872023336,2384.243891712284,2384.6270737190225,408
2026-06-01 04:16:00+00:00,2384.6270737190225,2385.433160258601,2384.556880526446,2385.02278834961,401
2026-06-01 04:17:00+00:00,2385.02278834961,2385.284109592582,2384.8541564522275,2385.0779576678,290
2026-06-01 04:18:00+00:00,2385.0779576678,2385.3031653827143,2385.0311416224645,2385.094757402346,231
2026-06-01 04:19:00+00:00,2385.094757402346,2385.2288832506047,2384.766974782497,2385.076045776253,455
2026-06-01 04:20:00+00:00,2385.076045776253,2385.4627394928416,2385.013822641623,2385.089485867797,170
2026-06-01 04:21:00+00:00,2385.089485867797,2385.480970099251,2385.000926939754,2385.3713778442275,72
2026-06-01 04:22:00+00:00,2385.371377844228,2385.774980325913,2385.2872979931426,2385.5647763983025,339
2026-06-01 04:23:00+00:00,2385.5647763983025,2386.0021934225665,2385.2473326977038,2385.640273043311,355
2026-06-01 04:24:00+00:00,2385.640273043311,2385.5065741192934,2384.9448702908144,2385.2752691181545,196
